id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,kode_jenis_usaha,daerah,margin_laba,total_tenaga_kerja,avg_belanja_pelanggan,utilisasi_produksi,roa
288220978,Ud. Qory Saprahan,Perdagangan,40,91,6827623,14153251,Bukalapak,652,2024,-431170376,296882418,652,006,Surabaya,-3046.440539,131,21707.44018,2170744.018,107.2939733
288220979,Ud. Citra Brata,Pendidikan,57,95,6281555,5129178,Bukalapak,306,2017,-890098230,596818272,306,005,Madiun,-17353.62333,152,16762.01961,1676201.961,-18.3454097
288220980,Ud. Mika Jayengprana,Jasa,71,50,5368539,25611802,Website Sendiri,946,2021,-439734051.5,310230569,946,002,Surabaya,-1716.919612,121,27073.78647,2707378.647,252.7282562
288220981,Ud. Fatiah Tejakencana Yusuf,Jasa,80,93,6250305,29694251,Lazada,329,2005,-984664520.5,676239181,329,002,Pasuruan,-3316.010633,173,90256.08207,9025608.207,375.0848319
288220982,Ud. Nindy Panji,Jasa,26,32,9015269,15857986,Tokopedia,290,2009,-182313572,132114372,290,002,Madiun,-1149.6641,58,54682.71034,5468271.034,75.90141792
288220983,Ud. Evan Atma,Kesehatan,44,36,1131259,33339274,Shopee,589,2007,-364176206,265010320,589,003,Surabaya,-1092.333942,80,56603.18166,5660318.166,2847.094697
288220984,Ud. Yuli Tirta,Jasa,92,82,7014463,44389581,Lazada,673,2006,-843521718,591940866,673,002,Blitar,-1900.269611,174,65957.77266,6595777.266,532.8293556
288220985,Ud. Nindy Hilir,Kesehatan,74,71,752351,39497369,Website Sendiri,444,2019,-697991191,491659040,444,003,Madiun,-1767.184014,145,88958.03829,8895803.829,5149.859308
288220986,Ud. Oki Segar,Perdagangan,34,18,9666037,14989568,Tokopedia,670,2021,-182845732,131890200,670,006,Pasuruan,-1219.819891,52,22372.48955,2237248.955,55.07459779
288220987,Ud. Chintya Abadi,Perdagangan,44,33,6725838,44073586,Tokopedia,803,2011,-225911129,179989810,803,006,Mojokerto,-512.5771454,77,54886.1594,5488615.94,555.2876534
288220988,Ud. Bayu Raharja Zera,Kesehatan,82,54,9901041,4246028,Shopee,253,2005,-770377264,516415528,253,003,Batu,-18143.48054,136,16782.71937,1678271.937,-57.11533767
288220989,Ud. Pandu Wijaya Hilmi,Perdagangan,94,28,2563187,38991037,Shopee,105,2015,-645185024,456117374,105,006,Gresik,-1654.700859,122,371343.2095,37134320.95,1421.193616
288220990,Ud. Lutfi Raharja,Kesehatan,54,58,5840365,27909310,Bukalapak,289,2019,-507137258,356697712,289,003,Blitar,-1817.089917,112,96572.00692,9657200.692,377.869277
288220991,Ud. Habib Sejahtera,Kesehatan,86,2,1359071,44413579,Bukalapak,381,2024,-376683449,280731352,381,003,Blitar,-848.126761,88,116571.0735,11657107.35,3167.936627
288220992,Ud. Monica Jagad,Jasa,48,43,3601260,13189013,Bukalapak,903,2000,-416491966,286453986,501,002,Batu,-3157.870615,91,26325.37525,1460577.298,266.2332906
288220993,Ud. Kevin Wijaksana,Perdagangan,87,88,8502329,8282703,Shopee,773,2007,-1015843460,682750775,773,006,Sidoarjo,-12264.63703,175,10715.01035,1071501.035,-2.583127517
288220994,Ud. Syifa Utamaindah,Kesehatan,84,44,2176744,13182091,Shopee,770,2019,-508858229,348026880,770,003,Gresik,-3860.223913,128,17119.5987,1711959.87,505.5875656
288220995,Ud. Putri Madani,Pendidikan,6,57,9573507,10410877,Lazada,143,2017,-236165043.5,164383947,143,005,Kediri,-2268.445238,63,72803.33566,7280333.566,8.746742442
288220996,Ud. Okta Hilir Delia,Jasa,50,39,1603837,29332760,Bukalapak,458,2014,-321606433,233959462,458,002,Malang,-1096.406997,89,64045.32751,6404532.751,1728.911542
288220997,Ud. Ari Jayawarsa,Pendidikan,10,8,8099607,2592566,Tokopedia,457,2015,-98175241,67178538,457,005,Probolinggo,-3786.798137,18,5673.010941,567301.0941,-67.99145934
288220998,Ud. Kiki Sundawa,Pendidikan,41,71,9205266,49097073,Lazada,890,2008,-301835943,233955344,890,005,Surabaya,-614.7738033,112,55165.25056,5516525.056,433.3585472
288220999,Ud. Ony Jagadmaya,Jasa,41,42,2325438,4932588,Website Sendiri,648,2003,-417404031,281557746,648,002,Kediri,-8462.170994,83,7612.018519,761201.8519,112.114363
288221000,Ud. Jasmine Resaputra,Jasa,8,70,5211246.5,16280840,Bukalapak,347,2012,-315477808,221172432,347,002,Surabaya,-1937.724393,78,46918.84726,4691884.726,202.9132377
288221001,Ud. Fitri Adyatma,Perdagangan,35,12,6220640,38620273,Tokopedia,679,2004,-112391573,100674564,679,006,Kediri,-291.017034,47,56878.16348,5687816.348,520.8408299
288221002,Ud. Fahmi Gunawan,Kesehatan,98,96,1220652,48998251,Lazada,558,2014,-1084160987,755439492,558,003,Madiun,-2212.652421,194,87810.48566,8781048.566,3914.104839
288221003,Ud. Gema Trisula,Kesehatan,41,31,7064110,40543466,Tokopedia,102,2024,-367775374,272212560,102,003,Mojokerto,-907.1137973,72,397484.9608,39748496.08,473.9359381
288221004,Ud. Jordi Tunggal,Perdagangan,51,20,9920072,10021510,Bukalapak,912,2020,-233504478.5,162350659,912,006,Probolinggo,-2330.032884,71,10988.49781,1098849.781,1.022553062
288221005,Ud. Farid Jaladara,Perdagangan,45,49,7417347,23069135,Tokopedia,184,2016,-345446632,245677178,184,006,Probolinggo,-1497.440767,94,125375.7337,12537573.37,211.0159873
288221006,Ud. Ojan Mahkota,Kesehatan,24,50,3084239,36305468,Bukalapak,986,2005,-243141139,186297738,501,003,Surabaya,-669.7094195,74,72466.00399,3682096.146,1077.12888
288221007,Ud. Arman Sukma,Kesehatan,82,95,7196044,46219163,Tokopedia,746,2002,-1000008013,697484784,746,003,Batu,-2163.622074,177,61955.98257,6195598.257,542.2857198
288221008,Ud. Jihan Wisesa,Kesehatan,85,49,7765474,42521817,Website Sendiri,152,2013,-438729066,320833922,152,003,Madiun,-1031.774033,134,279748.7961,27974879.61,447.5752929
288221009,Ud. Vega Senopati,Jasa,4,47,2604908,18010937,Lazada,171,2004,-196727546.5,143158989,171,002,Sidoarjo,-1092.26714,51,105327.117,10532711.7,591.423152
288221010,Ud. Joko Swargaloka,Kesehatan,79,47,7184442,23853845,Bukalapak,964,2014,-399598954,282301866,501,003,Probolinggo,-1675.197244,126,47612.46507,2474465.249,232.0208445
288221011,Ud. Balqis Wijaksana,Pendidikan,47,56,6143251,13816722,Lazada,990,2011,-547707502.5,374349483,990,005,Malang,-3964.091501,103,13956.28485,1395628.485,124.9089611
288221012,Ud. Reza Bratadikara,Jasa,2,68,7683748,19773607,Bukalapak,869,2014,-217296233,158046560,869,002,Surabaya,-1098.920561,70,22754.43843,2275443.843,157.3432523
288221013,Ud. Lidya Bangun Yusuf,Pendidikan,95,99,7831346,20692647,Tokopedia,775,2005,-1116989895,758455028,775,005,Blitar,-5398.003914,194,26700.18968,2670018.968,164.2284864
288221014,Ud. Fikri Berkarya,Perdagangan,81,22,3431391,28679291,Website Sendiri,28,2020,-560957290,393091054,28,006,Malang,-1955.96638,103,1024260.393,102426039.3,735.7919864
288221015,Ud. Celsi Trijaya Rangga,Pendidikan,4,84,3339956,25982639,Tokopedia,943,2000,-482243101,338817160,943,005,Pasuruan,-1856.02048,88,27553.16967,2755316.967,677.9335716
288221016,Ud. Anis Widjaja,Pendidikan,55,54,6638985,19745498,Website Sendiri,574,2014,-431231810.5,300651539,574,005,Surabaya,-2183.950035,109,34399.8223,3439982.23,197.4174215
288221017,Ud. Zulkarnaen Elok,Kesehatan,37,23,8264131,12378866,Tokopedia,683,2022,-238758664,167425020,683,003,Surabaya,-1928.760389,60,18124.25476,1812425.476,49.79029253
288221018,Ud. Elsa Pagi,Kesehatan,77,69,9823611,33809453,Lazada,856,2019,-786780919,547060248,856,003,Blitar,-2327.103367,146,39497.02453,3949702.453,244.165226
288221019,Ud. Erlin Utama,Perdagangan,42,3,7078192,3737093,Bukalapak,62,2005,-141430769.5,96778575,62,006,Madiun,-3784.512976,45,60275.69355,6027569.355,-47.20271787
288221020,Ud. Tania Jaladara,Jasa,61,9,8422454,40377202,Bukalapak,900,2016,-243404408,189187740,900,002,Blitar,-602.8263375,70,44863.55778,4486355.778,379.3994957
288221021,Ud. Arman Prawira Chiko,Jasa,10,11,8119702,39289237,Website Sendiri,728,2014,-55851662,63427266,728,002,Gresik,-142.15512,21,53968.73214,5396873.214,383.8753565
288221022,Ud. Indira Paseban,Pendidikan,76,41,2069998,41614729,Lazada,623,2007,-435149448.5,317842785,623,005,Probolinggo,-1045.662098,117,66797.31782,6679731.782,1910.375324
288221023,Ud. Koko Lintang,Kesehatan,3,29,5510367,8074944,Shopee,501,2024,-178478112,124368704,93,003,Mojokerto,-2210.270585,32,86827.35484,1611765.269,46.54094727
288221024,Ud. Galang Trijaya,Kesehatan,94,0,5211246.5,21730174,Shopee,812,2007,-447705074,312956832,812,003,Surabaya,-2060.292173,94,26761.29803,2676129.803,377.9120792
288221025,Ud. Priska Bijaksana,Jasa,59,18,1360737,48465357,Shopee,676,2012,-300596317.5,232707783,676,002,Pasuruan,-620.2292444,77,71694.31509,7169431.509,3461.699065
288221026,Ud. Vina Wening,Pendidikan,62,36,9383325,12260591,Shopee,776,2014,-426500011,292507068,776,005,Batu,-3478.625223,98,15799.73067,1579973.067,30.66360805
288221027,Ud. Umi Reswara,Jasa,43,21,8088377,7724931,Tokopedia,634,2024,-281198781,192615808,634,002,Surabaya,-3640.146184,64,12184.43375,1218443.375,-4.493435457
288221028,Ud. Andi Trisula Wesly,Kesehatan,3,1,6052016,38838930,Website Sendiri,15,2018,15400920,15625340,15,003,Blitar,39.65330662,4,2589262,258926200,541.7519385
288221029,Ud. Sekar Mega,Perdagangan,9,65,2748642,43039992,Bukalapak,775,2024,-258056943,200731290,775,006,Kediri,-599.5747931,74,55535.47355,5553547.355,1465.86387
288221030,Ud. Diva Pagi,Pendidikan,28,38,7693346,34957006,Website Sendiri,607,2017,-313105808,232041876,607,005,Surabaya,-895.6882863,66,57589.79572,5758979.572,354.3797458
288221031,Ud. Gracia Mandala,Kesehatan,62,82,3646176,7353620,Shopee,454,2018,-479245348,324399312,454,003,Surabaya,-6517.135071,144,16197.40088,1619740.088,101.6803358
288221032,Ud. Citra Permai,Kesehatan,49,6,5264098,21629573,Shopee,10,2017,-166418039.5,125365075,10,003,Gresik,-769.4004847,55,2162957.3,216295730,310.8884941
288221033,Ud. Wenny Taruna,Pendidikan,98,94,8721536,46010182,Lazada,363,2017,-770451962,544308096,363,005,Pasuruan,-1674.524917,192,126749.8127,12674981.27,427.5467762
288221034,Ud. Fikri Tri,Perdagangan,12,17,2084494,10012862,Website Sendiri,363,2016,-112109038,81414600,363,006,Gresik,-1119.650286,29,27583.64187,2758364.187,380.3497635
288221035,Ud. Niken Jayaningrat,Perdagangan,15,0,2257948,44602451,Lazada,54,2018,-9168521.5,35847315,54,006,Pasuruan,-20.55609343,15,825971.3148,82597131.48,1875.35333
288221036,Ud. Qira Widhi,Pendidikan,44,64,9257734,8131990,Lazada,855,2019,-350483846,239077224,855,005,Surabaya,-4309.939461,108,9511.099415,951109.9415,-12.1600383
288221037,Ud. Binar Wirajaya Qila,Kesehatan,85,81,1022467,26259023,Bukalapak,319,2013,-837703498,575975014,319,003,Kediri,-3190.154858,166,82316.68652,8231668.652,2468.202495
288221038,Ud. Ujang Senopati,Pendidikan,58,37,5981136,11466487,Lazada,410,2023,-487885860.5,332901565,410,005,Mojokerto,-4254.885219,95,27967.04146,2796704.146,91.7108556
288221039,Ud. Binar Dharma,Pendidikan,12,66,4815404,38085389,Shopee,242,2010,-217042471,170085240,242,005,Sidoarjo,-569.8838234,78,157377.6405,15737764.05,690.9074503
288221040,Ud. Alif Damai,Perdagangan,53,17,6571240,32468758,Shopee,647,2009,-370168442,268424800,647,006,Kediri,-1140.075768,70,50183.55178,5018355.178,394.1039743
288221041,Ud. Damaris Luhur,Kesehatan,40,21,3121469,31026566,Tokopedia,82,2024,-295489994.5,217677707,82,003,Kediri,-952.377374,61,378372.7561,37837275.61,893.9732222
288221042,Ud. Eren Mahkota,Perdagangan,53,7,1255233,29349613,Shopee,812,2003,-166211657,130374180,812,006,Kediri,-566.3163497,60,36144.8436,3614484.36,2238.180481
288221043,Ud. Elyas Paningrat,Perdagangan,29,37,7962051,37816009,Website Sendiri,834,2016,-307171766,229991850,834,006,Mojokerto,-812.2797041,66,45342.93645,4534293.645,374.953112
288221044,Ud. Fitri Cahyaningrat Inten,Perdagangan,20,73,4508857,34451733,Website Sendiri,681,2020,-306001225.5,226968639,681,006,Madiun,-888.2027081,93,50589.9163,5058991.63,664.0901674
288221045,Ud. Ulil Widjaja,Jasa,42,2,4241169,47560220,Shopee,964,2001,-200089996,165100144,964,002,Madiun,-420.7087267,44,49336.3278,4933632.78,1021.394125
288221046,Ud. Dora Padi,Kesehatan,80,16,9600256,38609621,Website Sendiri,578,2014,-264215323,201883296,578,003,Kediri,-684.3250883,96,66798.65225,6679865.225,302.1728275
288221047,Ud. Habib Jati,Pendidikan,43,6,3829654,30638687,Shopee,752,2002,-182124556,141842162,752,005,Sidoarjo,-594.4267651,49,40742.93484,4074293.484,700.037993
288221048,Ud. Taufik Wetan,Kesehatan,33,85,9348190,30457659,Bukalapak,30,2002,-377659206,272077910,30,003,Gresik,-1239.948238,118,1015255.3,101525530,225.8134355
288221049,Ud. Wira Sumringah Icha,Perdagangan,95,10,7548915,41158397,Website Sendiri,650,2011,-554174593,396888660,650,006,Blitar,-1346.443577,105,63320.61077,6332061.077,445.2226843
288221050,Ud. Diva Wisesa,Perdagangan,63,47,5378987,34764583,Tokopedia,775,2023,-307144787,227939580,775,006,Malang,-883.4991261,110,44857.52645,4485752.645,546.3035326
288221051,Ud. Ovan Mayang,Kesehatan,74,18,5617559,9722790,Tokopedia,150,2000,-296138064,203907236,150,003,Madiun,-3045.81364,92,64818.6,6481860,73.07855601
288221052,Ud. Tono Lestari,Kesehatan,56,28,8350689,46227632,Bukalapak,245,2009,-358031020,269505768,245,003,Batu,-774.4956956,84,188684.2122,18868421.22,453.5786568
288221053,Ud. Owen Artha,Kesehatan,7,27,6054908,24930297,Tokopedia,476,2000,-126071217,100667676,476,003,Pasuruan,-505.6948058,34,52374.57353,5237457.353,311.7370074
288221054,Ud. Rafif Luhur,Pendidikan,92,27,732010,29307856,Lazada,197,2022,-340168044.5,246317267,197,005,Mojokerto,-1160.671884,119,148770.8426,14877084.26,3903.750768
288221055,Ud. Nisa Paseban,Pendidikan,45,60,4825594,46823420,Shopee,182,2003,-323135102.5,246639015,182,005,Mojokerto,-690.1142687,105,257271.5385,25727153.85,870.3141209
288221056,Ud. Rangga Adyatma,Kesehatan,15,35,9788044,34346255,Lazada,283,2006,-154145470,125661150,283,003,Malang,-448.7984789,50,121364.8587,12136485.87,250.9000879
288221057,Ud. Gita Nirmala,Kesehatan,33,23,7253793,12606454,Lazada,433,2005,-313597046,217469000,433,003,Madiun,-2487.591245,56,29114.21247,2911421.247,73.79120138
288221058,Ud. Jasmin Mayang,Jasa,43,54,5951884,29963192,Lazada,270,2007,-453667313.5,322420337,270,002,Sidoarjo,-1514.082056,97,110974.7852,11097478.52,403.4236554
288221059,Ud. Odie Jagadmaya,Kesehatan,73,74,6383046,26246803,Bukalapak,343,2012,-617666778.5,429275721,343,003,Sidoarjo,-2353.302909,147,76521.29155,7652129.155,311.1955797
288221060,Ud. Via Utamajaya Fajar,Pendidikan,46,30,5948941,10660968,Shopee,97,2013,-368269446,252620276,97,005,Pasuruan,-3454.371554,76,109906.8866,10990688.66,79.20782875
288221061,Ud. Putri Bijaksana,Perdagangan,23,7,1007224,25611802,Shopee,603,2017,-123124808,99157740,603,006,Kediri,-480.7346551,30,42473.96683,4247396.683,3394.370766
288221062,Ud. Prita Kinarya,Perdagangan,37,47,654322,27591152,Bukalapak,885,2001,-254508484,188066424,885,006,Blitar,-922.4279001,84,31176.44294,3117644.294,4116.754442
288221063,Ud. Fatiah Madani,Pendidikan,13,17,797619,20403889,Tokopedia,555,2001,-89203106,73071330,555,005,Madiun,-437.1867834,30,36763.76396,3676376.396,2458.099669
288221064,Ud. Qila Resmi Heri,Pendidikan,73,95,4265150,18466886,Bukalapak,755,2010,-854199034,581777280,755,005,Sidoarjo,-4625.571599,168,24459.45166,2445945.166,332.9715485
288221065,Ud. Cakra Sarwono,Kesehatan,11,39,2809205,23772288,Tokopedia,924,2016,-158165712,121292000,924,003,Malang,-665.3365128,50,25727.58442,2572758.442,746.2283101
288221066,Ud. Thariq Darussalam Teguh,Jasa,9,94,1510362,31783701,Lazada,766,2003,-461115022.5,328599149,766,002,Pasuruan,-1450.790839,103,41493.08225,4149308.225,2004.376368
288221067,Ud. Damar Siang,Kesehatan,20,11,2321608,24266313,Bukalapak,181,2023,-142335189,111067668,181,003,Surabaya,-586.5546571,31,134068.0276,13406802.76,945.2373097
288221068,Ud. Jay Selaras,Jasa,9,51,1838345,5449400,Bukalapak,739,2009,-212440690,145260060,739,002,Pasuruan,-3898.423496,60,7374.018945,737401.8945,196.4296691
288221069,Ud. Bagas Manggala,Jasa,56,91,8619009,27362454,Shopee,322,2019,-810313077,558450354,322,002,Sidoarjo,-2961.404986,147,84976.56522,8497656.522,217.4663584
288221070,Ud. Tama Pusaka,Kesehatan,17,50,9695593,13387888,Website Sendiri,328,2017,-261796890.5,183456519,328,003,Surabaya,-1955.475655,67,40816.73171,4081673.171,38.08219879
288221071,Ud. Desi Kencana,Perdagangan,2,57,8911221,6514704,Website Sendiri,399,2001,-328787547,223534834,399,006,Batu,-5046.853195,59,16327.57895,1632757.895,-26.89325066
288221072,Ud. Okta Madya,Jasa,66,7,5530626,27550201,Tokopedia,620,2011,-386454407,276003072,620,002,Probolinggo,-1402.728085,73,44435.80806,4443580.806,398.1389268
288221073,Ud. Inten Sehat,Pendidikan,71,18,7656920,24843696,Bukalapak,853,2014,-243803160,179097904,853,005,Pasuruan,-981.3481859,89,29125.08324,2912508.324,224.460697
288221074,Ud. Prananda Dharma,Perdagangan,96,23,9257147,15647442,Lazada,731,2017,-495559957.5,340804933,731,006,Malang,-3167.034954,119,21405.52941,2140552.941,69.03093361
288221075,Ud. Halim Resaputra,Jasa,52,29,7175192,19333036,Bukalapak,678,2015,-402175250,281005524,678,002,Malang,-2080.248803,81,28514.80236,2851480.236,169.4427689
288221077,Ud. Yayan Citra,Pendidikan,61,10,4734119,14450485,Shopee,740,2008,-318978437,222285948,740,005,Blitar,-2207.389143,71,19527.68243,1952768.243,205.2412709
288221078,Ud. Qira Langit,Jasa,77,78,3756493,37784458,Lazada,732,2020,-627586599.5,443580705,732,002,Kediri,-1660.964938,155,51618.11202,5161811.202,905.8439614
288221079,Ud. Jihan Pusaka,Pendidikan,7,1,6740649,20042974,Lazada,738,2000,-17087030,24753336,738,005,Pasuruan,-85.25196909,8,27158.50136,2715850.136,197.3448699
288221080,Ud. Arman Sasmita,Pendidikan,18,73,4251143,22945411,Website Sendiri,539,2006,-365831432,259184562,539,005,Sidoarjo,-1594.355542,91,42570.33581,4257033.581,439.7468634
288221081,Ud. Ciko Surya,Perdagangan,16,65,2211714,42164887,Lazada,678,2019,-434802317,317978136,678,006,Probolinggo,-1031.195262,81,62190.09882,6219009.882,1806.434874
288221082,Ud. Qisya Bima Sekar,Kesehatan,41,27,7915339,12298907,Website Sendiri,382,2012,-281722825,196014488,382,003,Madiun,-2290.633021,68,32196.09162,3219609.162,55.38067289
288221083,Ud. Kanza Saprahan,Jasa,89,10,7604740,34428036,Lazada,360,2008,-326229459,240438330,360,002,Sidoarjo,-947.5691817,99,95633.43333,9563343.333,352.7181205
288221084,Ud. Miko Jayeng,Pendidikan,74,26,9766841,5492093,Bukalapak,476,2016,-545218057,367140100,476,005,Malang,-9927.327469,100,11538.0105,1153801.05,-43.7679696
288221085,Ud. Rizki Indah,Perdagangan,65,94,737606,9255811,Tokopedia,504,2016,-670255493,453007536,504,006,Batu,-7241.45613,159,18364.70437,1836470.437,1154.844863
288221086,Ud. Ayesha Anggara,Perdagangan,61,71,7691321,40233778,Lazada,688,2000,-413061878,302197104,688,006,Sidoarjo,-1026.654464,132,58479.32849,5847932.849,423.1062128
288221087,Ud. Winda Kusumatmaja,Kesehatan,11,42,9414680,36222073,Website Sendiri,188,2012,-123925032.5,106764737,188,003,Mojokerto,-342.1257323,53,192670.6011,19267060.11,284.7403523
288221088,Ud. Widi Tejakencana,Kesehatan,15,6,5647604,37225186,Tokopedia,707,2018,-61460219,65790270,707,003,Gresik,-165.1038601,21,52652.314,5265231.4,559.1323683
288221089,Ud. Hana Wening,Perdagangan,30,24,6699591,6010538,Lazada,75,2004,-271519519,185020038,75,006,Malang,-4517.391272,54,80140.50667,8014050.667,-10.28500098
288221090,Ud. Viera Mandala,Jasa,15,16,6271308,6483087,Tokopedia,994,2018,-143835742.5,100212553,994,002,Pasuruan,-2218.630453,31,6522.220322,652222.0322,3.376951028
288221091,Ud. Tono Kawiswara,Perdagangan,35,57,5000263,33237789,Tokopedia,393,2006,-363444039,264454552,393,006,Batu,-1093.466352,92,84574.52672,8457452.672,564.7208157
288221092,Ud. Nara Wetan,Kesehatan,31,83,2356029,35602064,Shopee,920,2021,-542319112,385280784,920,003,Mojokerto,-1523.279976,114,38697.89565,3869789.565,1411.10466
288221093,Ud. Laila Saputranegara,Jasa,13,46,8915605,37727846,Lazada,730,2019,-250831271.5,192372745,730,002,Surabaya,-664.8438702,59,51681.98082,5168198.082,323.1664144
288221094,Ud. Fitri Madusari,Kesehatan,58,19,2701705,18084013,Shopee,852,2003,-310376042,218973370,852,003,Probolinggo,-1716.300702,77,21225.36737,2122536.737,569.3555736
288221095,Ud. Fatiah Prawira,Pendidikan,73,65,5323095,5288960,Website Sendiri,492,2023,-416434210,281148780,492,005,Malang,-7873.650207,138,10749.9187,1074991.87,-0.6412622732
288221096,Ud. Yana Lempung,Jasa,58,65,812318,29193031,Shopee,115,2002,-455325186.5,323012145,115,002,Pasuruan,-1559.705077,123,253852.4435,25385244.35,3493.79344
288221097,Ud. Zulkarnaen Wangi,Pendidikan,29,89,6397846,26631347,Shopee,836,2012,-362750776,259588082,836,005,Mojokerto,-1362.11952,118,31855.67823,3185567.823,316.2548927
288221098,Ud. Jaya Kusumasari,Perdagangan,3,27,7758973,19773229,Bukalapak,577,2001,-89508011,72854160,577,006,Mojokerto,-452.6727071,30,34269.02773,3426902.773,154.8433794
288221099,Ud. Qori Satria,Pendidikan,67,77,3093058,25611802,Lazada,964,2012,-451208198,317880000,964,005,Kediri,-1761.719843,144,26568.25934,2656825.934,1275.993499
288221100,Ud. Kamil Jaladara,Pendidikan,79,13,577798,14259882,Bukalapak,379,2019,-275521074,193187304,379,005,Mojokerto,-1932.141332,92,37625.01847,3762501.847,2367.970121
288221101,Ud. Eren Bahari,Jasa,72,14,7731704,16404758,Website Sendiri,129,2008,-373239484,259762828,129,002,Probolinggo,-2275.19043,86,127168.6667,12716866.67,112.1751945
288221102,Ud. Yola Wening Riko,Kesehatan,21,79,9793765,6966556,Unknown,25,2012,-338188394,230103300,25,003,Batu,-4854.455975,100,278662.24,27866224,-28.8674376
288221103,Ud. Fira Sudharmo,Kesehatan,99,98,9764501,20766094,Website Sendiri,155,2014,-972748640,662343156,155,003,Batu,-4684.312033,197,133974.8,13397480,112.6692803
288221104,Ud. Juni Satria,Perdagangan,42,57,1693529,27277537,Shopee,580,2020,-325060394,234891954,580,006,Mojokerto,-1191.677951,99,47030.23621,4703023.621,1510.692052
288221105,Ud. Gisel Persada Qiana,Jasa,56,67,9409085,34760169,Lazada,954,2021,-413652874.5,298942029,954,002,Pasuruan,-1190.019745,123,36436.23585,3643623.585,269.4319798
288221106,Ud. Yora Agung,Perdagangan,31,18,7771305,45274366,Bukalapak,216,2006,-143954544.5,126152607,216,006,Malang,-317.9603763,49,209603.5463,20960354.63,482.583826
288221107,Ud. Via Putri,Pendidikan,95,99,1850625,19688738,Shopee,112,2003,-669389950,459385792,112,005,Pasuruan,-3399.862145,194,175792.3036,17579230.36,963.8966836
288221108,Ud. Nara Surapati,Perdagangan,61,97,6788016,5904728,Tokopedia,272,2016,-769364695,516846282,272,006,Gresik,-13029.6382,158,21708.55882,2170855.882,-13.01246196
288221109,Ud. Iqra Jatinagara,Jasa,59,46,5783515,43743789,Tokopedia,341,2023,-395971168.5,293143305,341,002,Blitar,-905.2054647,105,128280.9062,12828090.62,656.3529964
288221110,Ud. Miko Madani,Pendidikan,7,34,6057343,4122681,Tokopedia,528,2017,-185974680,126731574,528,005,Malang,-4511.0131,41,7808.107955,780810.7955,-31.93911918
288221111,Ud. Dani Sehat,Jasa,52,5,4168992,14254633,Website Sendiri,477,2016,-177392078,127764474,477,002,Surabaya,-1244.452088,57,29883.92662,2988392.662,241.9203731
288221112,Ud. Santi Raharja,Jasa,42,71,2176651,45139557,Tokopedia,243,2017,-423629304,312512574,243,002,Gresik,-938.4879519,113,185759.4938,18575949.38,1973.807744
288221113,Ud. Omar Lestari,Perdagangan,9,42,8032076,3534680,Lazada,323,2003,-209546278,142053972,323,006,Probolinggo,-5928.295574,51,10943.28173,1094328.173,-55.99294628
288221114,Ud. Chika Sumirat,Jasa,63,23,7203162,24289741,Website Sendiri,207,2008,-336175088,240309886,207,002,Gresik,-1384.020884,86,117341.744,11734174.4,237.2094228
288221115,Ud. Rangga Sumirat Cahya,Kesehatan,60,98,7974591,25611802,Shopee,745,2003,-565579010,394127208,745,003,Pasuruan,-2208.274959,158,34378.25772,3437825.772,-13.09604467
288221116,Ud. Muthia Bagaskara,Pendidikan,33,29,2752581,9445934,Shopee,604,2014,-242790712,168157764,604,005,Kediri,-2570.319801,62,15638.96358,1563896.358,243.1664318
288221117,Ud. Rendi Kusumajati Mega,Kesehatan,23,42,4466267,28435570,Shopee,168,2018,-213476847.5,161274945,168,003,Batu,-750.7387666,65,169259.3452,16925934.52,536.6742069
288221118,Ud. Pandu Abadi,Kesehatan,5,91,4351947,41824079,Tokopedia,795,2003,-514155025,370652736,795,003,Mojokerto,-1229.327787,96,52608.9044,5260890.44,861.0429309
288221119,Ud. Balqis Bangun,Pendidikan,11,15,1656859,36972044,Bukalapak,588,2023,-90010006,84654700,588,005,Malang,-243.4542326,26,62877.62585,6287762.585,2131.453853
288221120,Ud. Kevin Jayeng Diyan,Pendidikan,19,20,6446188,48327855,Website Sendiri,494,2016,-184844253,155448072,494,005,Mojokerto,-382.4797376,39,97829.66599,9782966.599,649.7121555
288221121,Ud. Wenny Wirawati,Pendidikan,44,96,7819482,8380657,Website Sendiri,994,2000,-789675203,532037240,994,005,Surabaya,-9422.593038,140,8431.244467,843124.4467,7.176626278
288221122,Ud. Opik Baswara,Perdagangan,12,70,2720546,44570448,Lazada,180,2001,-414229515,305866642,180,006,Blitar,-929.3815377,82,247613.6,24761360,1538.290549
288221123,Ud. Gani Lestari,Kesehatan,11,10,948028,18923504,Shopee,998,2004,-54716125,49093086,998,003,Mojokerto,-289.1437283,21,18961.42685,1896142.685,1896.091255
288221124,Ud. Indira Padi,Pendidikan,10,90,2502631,45592789,Tokopedia,437,2006,-486986861,355053100,437,005,Pasuruan,-1068.122551,100,104331.3249,10433132.49,1721.794304
288221125,Ud. Odie Adhi,Pendidikan,79,33,8743807,6383113,Tokopedia,526,2010,-598300295,403122272,526,005,Malang,-9373.174108,112,12135.19582,1213519.582,-26.99846874
288221126,Ud. Cahya Adikara Asep,Perdagangan,50,94,8435660,11007556,Tokopedia,390,2001,-438693212,299800512,390,006,Kediri,-3985.382514,144,28224.50256,2822450.256,30.4883791
